job_id,title,company_name,job_location,posted_time,no_applicants,apply_link,description
1671867807,Business Intelligence Analyst,Isagenix,"Gilbert, AZ, US",1 month ago,35 applicants,https://www.linkedin.com/jobs/view/externalApply/1671867807?url=https%3A%2F%2Fcareers-isagenix%2Eicims%2Ecom%2Fjobs%2F2759%2Fbusiness-intelligence-analyst%2Fjob%3Fmode%3Djob%26iis%3DJob%2BPosting%26iisn%3DLinkedIn%26mode%3Djob%26iss%3DLinkedIn%26issn%3DJob%252BPosting&urlHash=_xfk&refId=e269c1e3-87eb-4d46-85dc-a0083e123ca6&trk=guest_job_details_apply_link_offsite,"The Business Intelligence Analyst manages support functions essential to global sales force productivity and process optimization. Duties include developing and producing dashboards and reports that provide visibility across marketing and sales activities, perform scheduled and ad hoc analyses, identify and explain business results, trends or anomalies through data investigations, as well as sales and marketing activity effectiveness. This role is expected to provide management and analysis of sales data for use in decision making and organizational efficiency improvement initiatives enabling automation, scalability and productivity. Work with business owners to interpret data and identify business trends, conduct root cause analyses of business problems and provide strategic suggestions for improvement. In addition, the Analyst will aggregate and perform statistical analysis for various analytical projects based on cross functional requests from Regional Sales, Global markets, Events team, Recognition team, Product Marketing, Marketing, Senior Leadership, or other specialization/niche groups.

Integrate data from multiple data sources for increase of and improvements to regular reports, ensure data accuracy and integrity, and updates data as needed.
Design and deliver high-quality, professional business reports and dashboards at appropriate levels across the organization.
Develop standard reports for seasonal/temporary promotions and contests for specialization groups.
Explore and implement data solutions to improve efficiency, increase data visibility and self-service aspects of available business intelligence.
Identify abnormalities or inconsistencies in business data to improve data accuracy and validity.
Partner with IT to implement new sales dashboard reports for increased visibility to business performance based on multiple criteria.
Partner with Financial Planning and Analysis and assist the Sales Programs team with the development of promotional analysis and ROI projections for promotion approval and provide strategic recommendations for success.
Provide ongoing updates and analyses for programs, promotions and contests.
Handle routine to complex requests and work closely with management to accomplish certain tasks.
Provide direct support to team members on analysis requests and projects; step in to fill temporary sales data analysis assignments for Director of Sales Operations.
Bachelor’s degree from an accredited institution or equivalent experience.
3 years of experience in an operations or sales role, providing strategic guidance and analytical oversight.
Skilled with the use of Microsoft office software to include Word, PowerPoint, and Outlook.
Advanced user of Microsoft Excel - analysis services, macros, VBA code editing, dashboard creation, pivot tables, index/match, sumifs, countifs, etc.
Solid understanding of data, trends, forecasts, and ability to make recommendations.
Ability to effectively present material appropriate to the level of the audience including executive leadership.
Strong interpersonal skills, detail oriented and able to coordinate/manage multiple tasks simultaneously.
Strong financial and analytical skills.
Knowledge of SQL programming language and MDX programming language.
Master’s degree from an accredited institution, preferably in Business Administration.
5 years of experience in an operations or sales role, providing strategic guidance and analytical oversight.
Professional experience in network marketing or health and wellness industry."
1672230687,Business Intelligence Analyst,OwnBackup,"Englewood Cliffs, New Jersey, United States",2 weeks ago,116 applicants,https://www.linkedin.com/jobs/view/externalApply/1672230687?url=https%3A%2F%2Fgrnh%2Ese%2F16e57cac2%3Fs%3DLinkedIn%26source%3DLinkedIn&urlHash=jD4H&refId=b77f1223-4301-4e08-a0a5-d1cf1e4fdad5&trk=guest_job_details_apply_link_offsite,"Company Description

OwnBackup is a leading cloud-to-cloud backup & restore vendor. We provide secure, automated, daily backups of SaaS & PaaS data as well as sophisticated data compare & restore tools for disaster recovery. Our solution complements the SaaS vendor’s (e.g. Salesforce) built-in data-protection mechanisms by covering data loss & corruption caused by human errors, malicious intent, integration errors, and rogue applications. The solution also provides enterprises with the performance and reporting required to meet compliance regulations in a number of industries.
OwnBackup was co-founded by data-recovery, data-protection and information-security experts, each with over 15 years experience in their respective fields. We are a top-ranked backup & restore ISV on the Salesforce.com AppExchange, the 2018 Salesforce Appy award winner, and the winner of multiple Demo Jam awards.
We believe that every employee in the company can and should make an impact every day, and we empower them to do so. If you are self-motivated, like to take initiative and are a great team player you will love working here.

Job Description
Are you an analytical mind that has a firm understanding of business operations to back it up? OwnBackup is looking to apply your skills to a fast growing SaaS company that was recently selected as one of the best companies to work for in New Jersey!
We’re OwnBackup and looking for a Senior Business Intelligence Analyst to assist in improving business efficiency. The Senior Business Analyst will provide strategic business analytics to business partners. The focus is to work closely with business units to gain an in-depth understanding of business, strategy, processes, services and roadmap and the context in which the business operates.

Responsibilities

Develop and maintain a robust reporting platform for internal stakeholders including Provider Engagement and Inbound/ Outbound Consumer Engagement groups
Design, build, and deliver requested reports, BI dashboards, and analyses
Manage multiple competing priorities and work with internal stakeholders to continuously prioritize requests
Continually improve project delivery timelines, accuracy, and workflows
Develop a deep understanding of functional area to anticipate BI reporting needs
Will work closely with other BI analysts providing feedback on deliverables and guidance as needed
Collaborate with Data Architect to design and implement new databases, data structures, and data processes to support Reporting and Analytic needs
Work with Data Architect and IT Operations to troubleshoot issues relating to Reporting and Analytics
 Qualifications
Bachelor’s Degree in Business or related field
Highly proficient in SQL
5-7 years’ experience working in a production reporting environment;
Experience using the following tools (Tableau, Oracle Business Intelligence, QlikView, BusinessObejcts, Spotfire and/ or Looker in bother analytical and development capacity.
Advanced experience with Excel pivot tables and various excel functions"
1672411897,Business Intelligence Analyst,Verizon,"Basking Ridge, NJ, US",6 days ago,141 applicants,https://www.linkedin.com/jobs/view/externalApply/1672411897?url=https%3A%2F%2Fjobs%2Everizon%2Ecom%2Fjobs%2F4920147-business-intelligence-analyst%3Ftm_job%3D534241-1A%26tm_event%3Dview%26tm_company%3D781%26bid%3D370&urlHash=1fiJ&refId=e3d9da68-ebd2-4b46-a807-b39807140472&trk=guest_job_details_apply_link_offsite,"Job # 534241

What You’ll Be Doing...

The Verizon Consumer Group (VCG) Systems of Insight (SOI) team delivers value to Verizon through analytics and reporting by driving insights to actions. This position is on the SOI team which is responsible for developing & enhancing the analytics practice within VCG through best practices to ensure future success.

The successful candidate will lead analytics efforts to identify insights and drive actions across channels while also driving self-service to reduce overall business expense and provide better customer experiences. This is a unique role to lead efforts to optimize experience, revenue, conversion and expense reduction across multiple channels in a Fortune 15 company.

Responsibilities Include
Perform advanced analysis on experiences, customer paths, design, creative /campaign performance to optimize conversion and increase revenue.
Identify actions/events/interactions that result in positive customer outcomes and provide actionable recommendations to enhance the digital experience and attain key business objectives.
Lead efforts to tie in offline data into digital analyses to cultivate a complete customer experience vantage.
Develop powerful presentations and present to key stakeholders/executives your actionable insights and recommendations.
Help formulate actionable reporting with data visualizations for business owners to gauge performance and assist with optimization decisions.

What We’re Looking For...

You have leadership experience and proven capability to drive results, positively influence change, and motivate others within a non-direct reporting structure to take action/execute. You are a critical thinker, creative problem solver, and decision-maker with the ability to work effectively in a highly collaborative and hyper-changing environment. You possess analytical skills and problem solving skills with the capability and experience to connect sales/operational/channel data between multiple online and offline data sources to develop queries, analyze data and generate insights.

You'll Need To Have
Bachelor’s degree or four or more years of work experience.
2-4 years of relevant work experience.
Experience using Adobe Analytics suite (Site Catalyst, Data Workbench, Discover), Tealeaf, and Microsoft Office, product suite (Access, Excel, PowerPoint, Word, SharePoint), etc.).

Even Better If You Have
Bachelor’s degree in business, marketing, information systems, analytics/business intelligence, engineering, mathematics, statistics, or other relevant technical discipline.
MBA.
Certification for Adobe Analytics/Site Catalyst or another relevant platform.
Ability to forge strong relationships with both IT (web, ops, development, etc.) and business (Product Line Management, Marketing, Metrics/Analytics, Legal, Testing, etc.) teams.
Experience designing, developing, and implementing data visualization dashboards utilizing Tableau or other Business Intelligence tools that provide real-time visibility into performance results.
Ability to establish and articulate a vision, set goals, develop and execute strategy, as well as measure track performance results.
Verbal and written communication skills with ability to design, develop, and present executive-level (c-suite) PowerPoint Presentations and in clear and concise language/visuals across all-levels of the organization.
When you join Verizon...

You’ll have the power to go beyond - doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far.

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.

Job Family: DSBI

Business Unit: STDBU"
1673727727,Business Intelligence Manager,Verizon,"Basking Ridge, NJ, US",1 week ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1673727727?url=https%3A%2F%2Fjobs%2Everizon%2Ecom%2Fjobs%2F4830030-business-intelligence-manager%3Ftm_job%3D535894-1A%26tm_event%3Dview%26tm_company%3D781%26bid%3D370&urlHash=DbBD&refId=04df8461-0db6-41fe-8563-609406f21eaa&trk=guest_job_details_apply_link_offsite,"Job # 535894

What You’ll Be Doing...

The Verizon Consumer Group (VCG) Systems of Insight (SOI) team delivers value to Verizon through analytics and reporting by driving insights to actions. This position is on the SOI team which is responsible for developing & enhancing the analytics practice within VCG through best practices to ensure future success.

The successful candidate will lead analytics efforts to identify insights and drive actions across channels while also driving self-service to reduce overall business expense and provide better customer experiences. This is a unique role to lead efforts to optimize experience, revenue, conversion and expense reduction across multiple channels in a Fortune 15 company.

Responsibilities Include
Perform advanced analysis on experiences, customer paths, design, creative /campaign performance to optimize conversion and increase revenue.
Identify actions/events/interactions that result in positive customer outcomes and provide actionable recommendations to enhance the digital experience and attain key business objectives.
Lead efforts to tie in offline data into digital analyses to cultivate a complete customer experience vantage.
Develop powerful presentations and present to key stakeholders/executives your actionable insights and recommendations.
Help formulate actionable reporting with data visualizations for business owners to gauge performance and assist with optimization decisions.

What We’re Looking For...

You have leadership experience and proven capability to drive results, positively influence change, and motivate others within a non-direct reporting structure to take action/execute. You are a critical thinker, creative problem solver, and decision-maker with the ability to work effectively in a highly collaborative and hyper-changing environment. You possess analytical skills and problem solving skills with the capability and experience to connect sales/operational/channel data between multiple online and offline data sources to develop queries, analyze data and generate insights.

You'll Need To Have
Bachelor’s degree or four or more years of work experience.
Six or more years of relevant work experience.
Experience using Adobe Analytics suite (Site Catalyst, Data Workbench, Discover), Tealeaf, and Microsoft Office, product suite (Access, Excel, PowerPoint, Word, SharePoint), etc.).

Even Better If You Have
Bachelor’s degree in business, marketing, information systems, analytics/business intelligence, engineering, mathematics, statistics, or other relevant technical discipline.
MBA.
Certification for Adobe Analytics/Site Catalyst or another relevant platform.
Ability to forge strong relationships with both IT (web, ops, development, etc.) and business (Product Line Management, Marketing, Metrics/Analytics, Legal, Testing, etc.) teams.
Experience designing, developing, and implementing data visualization dashboards utilizing Tableau or other Business Intelligence tools that provide real-time visibility into performance results.
Ability to establish and articulate a vision, set goals, develop and execute strategy, as well as measure track performance results.
Verbal and written communication skills with ability to design, develop, and present executive-level (c-suite) PowerPoint Presentations and in clear and concise language/visuals across all-levels of the organization.
When you join Verizon...

You’ll have the power to go beyond - doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far.

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.

Job Family: DSBI

Business Unit: HQOVH"
1674694227,Business Intelligence Manager,Peapod Digital Labs,"Chicago, IL, US",4 days ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1674694227?url=https%3A%2F%2Fcareerswithus%2Ecom%2FPeapod_Digital_Labs%2Fjob%2FChicago-Business-Intelligence-Manager-IL-60606%2F517943102%2F%3FfeedId%3D297702%26utm_source%3DLinkedInJobPostings%26utm_campaign%3DKAD_LinkedIn&urlHash=Ez4p&refId=b76cbb09-33f4-4f85-989c-47a06b4bfe83&trk=guest_job_details_apply_link_offsite,"What’s Our Dish

Announced in May 2018, Peapod Digital Labs (PDL) is an Ahold Delhaize USA company that powers the eCommerce and digital strategies for the Great Local Brands of Ahold Delhaize USA. Accelerating growth in digital and personalization capabilities, PDL is an innovation lab focused on meeting the changing needs of customers, regardless of when, where, and how consumers choose to shop.

Peapod continues to be a consumer-facing eCommerce brand, and is part of Peapod Digital Labs, focused on growing Peapod sales to consumers.

Recipe for Success - What's “in store” for the role
Develop CAD facility drawings (interior and exterior) translating the business requirements to support Home Shop Center Designs, including Warehouse, Transportation and Office needs.
Facilitate engineering requirements and permits for site plans (e.g. electrical, plumbing, refrigeration, fire protection, HVAC, etc.).
Partner with the Supply Chain Development to align core processes with overall HSC design, including MHE requirements (racks, forklifts, totes, etc.).
Continuous review of labor model to find areas for simplification, including the updates to operational strategies (e.g. waving and scheduling), processes, supplies and seasonal/weather related factors.
Identify and prioritize simplicity roadmap of productivity improvements based on activity based costing analysis by standardize work methods and performance to drive incremental productivity improvements.
Develop prioritized roadmap of productivity improvements based on activity based costing analysis and benchmarking across 25-40+ Peapod locations.
Provide recommendations for preferred Operational methods and labor management improvements.
Perform research in support of key operations management decisions related to process and service level management. Expert in workflow management and analysis of labor standards to ensure requirements are accounted for within the standards.
Provide insight on facility layout and work flow design. Provide appropriate analysis to support recommendations on changes and facility improvements.
Determine if other tools/technologies will support Peapod growth ambitions in terms of workforce management; develop business case and recommendations.
Develop and maintain labor standards utilizing the MOST predetermined time methodology.
Complete annual renewal / refresh of labor standards to ensure all business changes are considered and properly reflected in the labor model.
Maintain labor time studies to support execution of Labor Management programs in our facilities; including third party time study validations requested by Brands via PDL, Peapod.com or 3rd Parties (e.g. UFCW).

The Essentials In Your Cart - The Required Ingredients
Bachelor’s Degree (Industrial Engineer required)
Process focused
Engineered time studies
Advanced MS Access
Advanced MS Excel
25-50% Travel

Extra Spices - What you should bring to the table :
Strong analytical skills, including statistical analysis
Oral and written communication skills
Presentation skills
Customer focus
Initiative
Attention to detail

Join Us at Our Table

Peapod Digital Labs is a forward-thinking company with a strong legacy of innovation. We recognize who powers our progress – our people! We offer a great variety of benefits and perks to our employees, including: great health care options, including PPO and HSA plans (with company contributions), dental, vision, flexible spending accounts, a 401k with strong company match and immediate vesting, and generous and flexible paid time off.



We are an equal opportunity employer. We comply with all applicable federal, state and local laws. Qualified applicants are considered without regard to sex, race, color, ancestry, national origin, citizenship status, religion, age, marital status (including civil unions), military service, veteran status, pregnancy (including childbirth and related medical conditions), genetic information, sexual orientation, gender identity, legally recognized disability, domestic violence victim status or any other characteristic protected by law."
1676548983,Business Intelligence Analyst,HomeLight,"San Francisco, CA, US",1 month ago,Over 200 applicants,https://www.linkedin.com/jobs/view/externalApply/1676548983?url=https%3A%2F%2Fgrnh%2Ese%2Fa5589eeb1&urlHash=xqnI&refId=aae4c032-9c21-4e7a-aab0-1c439f8b521d&trk=guest_job_details_apply_link_offsite,"About HomeLight

HomeLight's vision is a world where every real estate transaction is simple, certain, and satisfying. We provide software and services to home buyers, sellers, and real estate agents including HomeLight Agent Matching, the investor matching platform Simple Sale, HomeLight Home Loans, and HomeLight Closing Services. Each year, HomeLight helps hundreds of thousands of clients connect with top real estate agents, and it facilitates billions of dollars of real estate on its platform.

What You'll Do
Analyze data, develop core dashboards report and dashboard tools
Use statistical analysis or data mining tools to analyze data, identify insightful trends, and convert data into meaningful recommendations for business owners and the executive team
Help to drive the data strategy across multiple channels (website and apps, surveys, testing, market research etc).
Support ad hoc data requests through either SQL query or quick report or dashboard and analyze large quantities of data using Python, VBA or R to drive growth strategies based on profitability, market potential and sales trends
Create new quantitative statistical models to reduce the overall operation cost of the business

You Have
BA/BS degree in a quantitative field, Masters in Analytics, Finance and Statistics preferred
2 years of experience in a business intelligence analyst role in an online real estate, ecommerce, or online business environment
2-4 years experience writing and tuning SQL queries and building reports/dashboards. This experience has allowed you to not only to drill down deeply into the data looking for insights but also to help others on the team gain access to more insightful data (e.g., dashboards). If you can supplement or mostly replace SQL with Python, that's a plus but not necessary.
Strong quantitative skills and a basic understanding of statistics (e.g., when you find an interesting pattern, you can figure out when it is just noise). We are not, however, looking for someone with an extensive background in machine learning and advanced statistics.
Mid-level expertise in advanced web analytics methodologies such as experimentation and testing, competitive analysis, surveys and market research preferred
Knowledge in Excel, VBA and other scripting languages (e.g., Python, R etc.) and experience in reporting systems like Tableau, Looker, and Periscope.
Excellent communication skills

The Perks
Medical, Vision, Dental
Parental Leave Benefits
401(k)
Commuter Benefits
Paid Time-Off
Volunteer Time-Off
Catered Lunches and Fully-Stocked Kitchen Onsite
Corporate Gym Membership
Company Events: Annual Retreat, Happy Hours, & More!"
1677918460,Business Intelligence Developer,Brooksource,"Birmingham, Alabama",3 weeks ago,30 applicants,https://www.linkedin.com/job-apply/1677918460?refId=4adfba63-c23c-48b4-9723-dc4ed9715617&trk=guest_job_details_apply_link_onsite,"BI Developer
Contract-to-hire
Mountain Brook/Homewood, Alabama
  Our insurance client is seeking a Sr. Business Intelligence (BI) Developer to join their Enterprise Data Services team to assist with data integration work due to a large, recent acquisition. You will work alongside a team of other developers in the Enterprise Data Operations area of the EDS org to ensure data quality, perform integration work, troubleshoot escalated data-related issues, validate data and manage data; and you will act as a team player with the rest of this Agile organization. This is a great opportunity to get your foot in the door with a highly visible team that’s growing exponentially.
  The right person will have SQL and T-SQL experience, as well as exposure to the Microsoft BI Stack: SSIS, SSRS and/or SSAS. The ideal candidate will have been in a Data Operations and Data Support role previously, but this is not a requirement.
  Requirements
Bachelor’s Degree or equivalent work experience
1+ years as a Business Intelligence Developer (ETL, SSIS/SSRS, SQL)
Experience in an Agile environment
Experience developing in a project where data integration or data conversion is happening
Ability to work comfortably with others. This is NOT a heads-down role where you will not have to work as a team.
Team player attitude and high levels of emotional intelligence
  Selling Points
Highly visible project across the organization, outside of just technology
Constant challenge and change with a ton of team/organizational support
Continued learning and technology training opportunities
Accessible, approachable leadership within the EDS org
On-site café, coffee shop, 9-4 required work hours, option for work-from-home, free parking"
1678108261,Business Intelligence Analyst,Metagenics,"Aliso Viejo, CA, US",3 weeks ago,80 applicants,https://www.linkedin.com/jobs/view/externalApply/1678108261?url=https%3A%2F%2Fjobs-metagenics%2Eicims%2Ecom%2Fjobs%2F3324%2Fbusiness-intelligence-analyst%2Fjob%3Fin_iframe%3D1%26mode%3Djob%26iis%3DJob%2BBoard%26iisn%3DLinkedIn&urlHash=uOD-&refId=e3d9da68-ebd2-4b46-a807-b39807140472&trk=guest_job_details_apply_link_offsite,"Summary

Metagenics is a global lifestyle medicine company, offering products and programs exclusively to health care practitioners. For over 30 years, we have been driven by a scientific concept: How the right nutrition can help people realize their best health possible. We don't compromise on safety, efficacy, or quality - to make sure that we deliver the best results possible. Time after time. Bottle after bottle. We carefully monitor all products to assure purity and safety, from formulation and ingredient selection all the way to the final product. We offer more educational support for health care professionals than anyone else in our field - keeping them in touch with the latest research and nutritional approaches to help manage today’s most common illnesses. Metagenics is dedicated to helping people live a happier, healthier life by realizing their genetic potential.

Responsibilities

Position overview:

Metagenics is seeking a Business Intelligence Analyst to support Metagenics with the development and improvement of reports and dashboards that provide reliable insights and visualization for in-context utilization by Users across marketing, sales and service. This role will help o ptimize the value of customer data for use in building direct customer relationships and delivering relevant customer experiences. As a central resource for company-wide customer data, you will partner with stakeholders across the company to collect, use and share data in support of business objectives.

What You’ll Do
Gather, organize and analyze data (structured/unstructured) to inform strategy, formulate insights and make actionable recommendations
Work with various departments such as Sales, Marketing, Operations, Logistics and Finance to understand, recommend, and develop KPIs, metrics and build data visualizations for analyzing them
Research and integrate data sources for target marketing purposes. Interpret, analyze and provide recommendations regarding data accuracy and data collection needs and processes.
Transform data into actionable insight through the use of business intelligence and analytics tools
Perform hands on analysis of marketing and sales data to develop insights and make recommendations on areas for optimization and strategy.
Develop predictive models to support effective targeting for customer acquisition and retention.
Analyze the financial implications of marketing strategies and translate them into reporting requirements and forecasts
Enable decision making by retrieving and aggregating data from multiple sources to present it in digestible and actionable format
Analyze business data to clearly identify and communicate trends/root causes, draw conclusions, develop recommendations and drive decisions
Collaborate with Agile teams to deeply understand business objectives and build insightful reporting
Perform ad hoc analysis to quickly solve time sensitive operational issues and business cases
Manage multiple projects and proactively communicate issues, priorities, and objectives

You’ll Love This Job If You’re
The ideal teammate will be someone driven by curiosity.
You love to explore analytics, data trends, customer behavior all things influenced/impacted through analytics.
You ask critical questions, consistently seeking to find creative solutions to challenges.
You are growth focused – both personally and professionally.
You have experience connecting the dots between data and consumer insights to inform strategy, strong attention to detail, loves to tackle problems, is intellectually curious.

What You’ll Need
Bachelor’s degree with an emphasis on Computer Sciences, Information Systems, Operations Management, Statistical Analysis
3 years of proven working experience as a data analyst or business data analyst
Technical expertise regarding data mining and segmentation techniques
Experience using industry-leading BI tools for reporting and visualization (e.g., Power BI)
Have the ability to organize, prioritize work, meet deadlines and work independently;
Be able to handle multiple projects and activities in a timely, organized manner;
Be a creative problem solver, flexible, proactive and ability to work in a fast paced, ever changing environment
Understanding data management, reporting tools and applications would be advantageous, along with analytical experience that includes methodology development, programming (SQL, SAS), and/or data visualization (PowerBI)

Physical Requirements/working Conditions
Sits at a computer station, meeting table or work desk for more than two-thirds of each day
Stands and walks to other stations and departments throughout the day
Uses hands and fingers to operate computers and office equipment most of the day
May stoop or crouch to access files or storage
Requires clear vision at 20 inches or less with or without corrective lenses
Hearing and speech within normal ranges and sufficient for clear communication face to face and especially via the telephone
Lifts up to 10 pounds regularly; lifts 25 pounds occasionally
Exposed to noise levels typical of office environments

Mental And Reasoning Requirements
Uses critical thinking skills to work with documents and spreadsheets and interpret information furnished in written, oral, diagram, or schedule form. Able to review quantitative and qualitative work and identify questionable items
Expert data-analysis and problem solving skills
Able to set goals based on available information and to plan work in order to meet deadlines
Able to formulate appropriate responses to requests for data, services and information from internal or external customers with a wide range of personalities and demeanors
Able to project likely future occurrences based on current or historical data
Able to work independently and react quickly to changing priorities with a consistent sense of urgency
Metagenics, and its companies are committed to providing equal employment opportunity without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, or any other protected status with respect to recruitment, hiring, promotion and other terms and conditions of employment. Metagenics takes affirmative action in support of this policy to employ and advance in employment individuals who are minorities, women, disabled, and veterans.

IND123

Apply for this job online Apply

Share

Refer this job to a friend Refer

Sorry the Share function is not working properly at this moment. Please refresh the page and try again later.

Share on your newsfeed

Apply for this job online"
1678117125,Business Intelligence Analyst,Astreya,"Fremont, California, United States",3 weeks ago,39 applicants,https://www.linkedin.com/jobs/view/externalApply/1678117125?url=https%3A%2F%2Fsmrtr%2Eio%2F3NM9n%3Fsource%3DLinkedin&urlHash=B50E&refId=e3d9da68-ebd2-4b46-a807-b39807140472&trk=guest_job_details_apply_link_offsite,"Company Description

Astreya is the leading IT solutions provider to deliver technology-enabled services and fuel digital transformation to some of the most exciting companies on the planet. We are at the cusp of a new way of working with our delivery model that helps our clients be positively productive by matching exceptional people to on-site teams delivering world-class IT service. With engineers in over 30 countries and 70 cities around the world, we are a global company working with the world's most recognizable and innovative organizations.

Job Description

We are looking for a Business Intelligence Analyst with SQL experience to analyze and implement code changes. In this position you will work with stakeholders and 3rd party representatives to troubleshoot and resolve data problems, create dashboards and spreadsheets, manage information and develop SQL code to analyze data.

Responsibilities:

Develop code changes based on functional requirements defined via business requirement documents (BRDs), functional Specification design documents (FSDs),Technical Design Documents (TDDs) written descriptions in bugs and verbally.
Own tasks through the entire software development life cycle from concept to release to production including: gathering business requirements, documenting development approach, implementing code changes, testing, gathering approvals and migrating code.
Conduct quantitative/ qualitative data analysis using tools and functions such as SQL, Dashboards, and Google spreadsheets.
Manage information and applicable supporting documents and dashboards.
Present reports monthly, quarterly and as requested with issues, observations or outcomes specified
Work with stakeholders, including 3rd party representatives, to troubleshoot and resolve data problems.
Work with client stakeholders to improve, automate and align data with current client processes.
Work on assigned projects. Providing routine project updates.
Curate and maintain related support documentation


Skills and Education Required:

8+ yrs working in a similar role.
Bachelor's Degree or higher (statistics preferred)
Excellent documentation, writing, organization and verbal communication skills.
SQL scripting and use knowledge.
Able to read and create technical documentation.
Experience using Tableau, and Excel or Google Sheets.
Excellent organization skills and ability to adapt to a rapidly changing work environment.
Experience with Tableau, and Hadoop or Big Query system management
Python knowledge.
Strong business acumen with experience in operations, analysis and project management."
1678130573,Business Intelligence Analyst,"Omicron Media, Inc.","Orlando, FL, US",3 weeks ago,66 applicants,https://www.linkedin.com/jobs/view/externalApply/1678130573?url=https%3A%2F%2Fgrnh%2Ese%2Fb48d4c9d1%3Fs%3DLinkedIn%26source%3DLinkedIn&urlHash=qVWZ&refId=8513845a-2dd1-4bee-8b68-8b6885504bee&trk=guest_job_details_apply_link_offsite,"Top 3 Reasons Our Employees Love Working At Omicron
We build cutting-edge technology that is literally changing how the world consumes online content.
We get to collaborate with really smart, interesting people every day.
Omicron rewards its team with really fun company events. Past events include food trucks on-site for lunch, private movie screenings, tickets to charity galas and more!

JOB SUMMARY: 
As BI Analyst, you will work with Business Intelligence, Marketing and Operations groups to help figure out the effectiveness of products and campaigns, and spot changes and trends. In addition to intelligently combining existing measures for insight and verification, you will also brainstorm, test and analyze new measures to grow knowledge, including both demographic and behavioral data. Help us know more about our customers than we do today, and build new services they will be interested in.

RESPONSIBILITIES:
Develop actionable insights from existing datasets available throughout the company.
Run queries on data and perform analysis to support decision-making process.
Research information for marketing and operations teams.
Leverage Google Analytics and similar data sources to analyze and report on site visitor activities and identify areas for improvement.
Measure conversion rates, referrals and purchase patterns.
Familiarity with advanced statistical analysis and research methodologies, along with common computer programs.
 REQUIRED PERSONAL SKILLS:
Quantitative skills that will allow the successful measurement of market opportunity, sizing and metrics.
Understand quickly the complexities of the company’s retail products and markets.
 EXPERIENCE:
3+ years of professional experience in analytics, business analysis or comparable consumer analytics position
Microsoft Excel
Writing analytic queries in SQL
 ADDITIONAL SKILLS:
Tableau
Google Analytics
Python, R
 EDUCATION:
Bachelor's degree in Math, Engineering, Finance, Statistics or related discipline
 OTHER:
Please note, we do not offer work visa sponsorship at this time.
 This job description is not intended to be all-inclusive.
Omicron is an Equal Opportunity Employer. EOE/AA M/F/D/V"
1678145966,Business Intelligence Analyst,Atlantic Group,"Washington, D.C., DC, US",3 weeks ago,Be among the first 25 applicants,https://www.linkedin.com/jobs/view/externalApply/1678145966?url=https%3A%2F%2Fatlanticrecruiters%2Ecom%2Fjob%2Fbusiness-intelligence-analyst-2%2F&urlHash=b2uO&refId=1cf500be-1266-470c-85b1-7e9cb6b7a096&trk=guest_job_details_apply_link_offsite,"Responsibilities
Partner with teams across the organization to understand their needs in analytics & to create dashboards and reporting tools that allow them to execute tasks more effectively
Work with business leaders to define key metrics and build reporting to monitor and understand performance along with those metrics
Build and maintain scalable ETL processes and pipelines to bring the data into our data warehouse
Work directly with internal partners and business/product/design/engineering audiences to understand the reporting needs and develop scalable solutions keeping reusability in mind.
Build, maintain and administer Looker as our BI tools and be the driving force behind the adoption and effective use of Looker within every team of the company
Maintain the data quality and data integrity of the data warehouse in partnership with our Data Engineers/Platform Engineers
Deep dive into large set of data sets to answer business questions, perform ad-hoc analysis
Reconcile data between various systems, find opportunities to innovate, and drive improvements


Requirements
4-5 years implementing & managing BI platforms and related analysis tools with large complex data sets from various sources, ideally with a focus on Finance and Tech.
Solid track record of collaboration with a variety of decision-makers to drive impact
Knowledge of relational Databases or Data warehouses
Confident with a scripting language (Python, Ruby, etc.) to build data models and ETLs
A creative approach based on in-depth knowledge of best practices in developing actionable analysis and guidance
Visualization subject matter expert with BI Technologies including Looker, Tableau, and/or another BI tool


Note: Qualified candidates will be contacted within 2 business days of application. If an applicant does not meet the above criteria, we will keep your resume on file for future opportunities and may contact you for further discussion."
